first_genre,title,vote_average,revenue,budget,popularity,runtime,release_year
Drama,The Cooler,6.7,0,32,9.976428,101,2003
Drama,The Night Listener,5.5,0,0,7.173059,91,2006
Comedy,The Jerky Boys,4.8,0,0,1.735462,82,1995
Comedy,A Haunted House 2,5.4,0,0,18.428909,87,2014
Comedy,The Rules of Attraction,6.3,0,4,11.387335,110,2002
Documentary,The Real Cancun,3.3,0,0,0.456485,96,2003
Music,Waiting for Guffman,7.3,0,0,4.348416,84,1996
Comedy,Love Stinks,5.4,0,0,3.347885,94,1999
Drama,Samsara,8,0,4,12.781973,102,2011
Fantasy,The Barbarians,5.1,0,0,1.631993,87,1987
Thriller,Zipper,5.5,0,0,8.516229,103,2015
Comedy,Poolhall Junkies,6.5,0,0,5.90259,99,2002
Drama,The Loss of Sexual Innocence,5.2,0,4,2.866934,106,1999
Comedy,Psycho Beach Party,6,0,1.5,2.855963,95,2000
Comedy,The Big Tease,5.8,0,0,0.502396,87,1999
Drama,"Guten Tag, Ramón",8.1,0,4,1.771584,119,2013
Comedy,An Everlasting Piece,6,0,0,0.068246,103,2000
Comedy,Among Giants,4.5,0,0,0.541652,93,1998
Drama,The Velocity of Gary,4.2,0,4,0.409089,100,1999
Drama,The Last Time I Committed Suicide,6.7,0,0,0.596889,92,1997
Drama,Futuro Beach,6.4,0,0,2.611364,106,2014
Comedy,Nothing,5.8,0,0,3.408955,90,2003
Drama,1776,7.1,0,0,1.807571,142,1972
Thriller,Inescapable,5.2,0,0,6.783053,93,2012
Comedy,Purple Violets,5.7,0,4,0.936232,103,2007
Horror,The Veil,4.5,0,4,12.822534,93,2016
Horror,The Loved Ones,6.6,0,0,4.989985,84,2009
Horror,The Helpers,4.1,0,4,1.390659,78,2012
Comedy,How to Fall in Love,5.2,0,4,1.923514,0,2012
Romance,The Perfect Wave,4.4,0,0,4.118612,113,2014
Drama,Desert Dancer,6.5,0,0,1.972668,98,2014
Drama,The House of Sand,6.7,0,0,0.389471,115,2005
Drama,The Good Heart,6,0,3.8,2.201678,95,2009
Thriller,Chain of Command,5.3,0,5,1.398981,88,2015
Action,I Got the Hook Up,5.4,0,0,0.593068,93,1998
Horror,Train,4.8,0,0,3.280081,94,2008
Action,Pootie Tang,5.4,0,0,3.115754,81,2001
TV Movie,Sharknado,3.8,0,1,20.466433,86,2013
Drama,The Other Conquest,5.4,0,0,0.015597,105,1999
Comedy,Ira & Abby,5.8,0,0,0.595136,104,2006
Action,D.E.B.S.,5.6,0,3.5,6.396936,91,2004
Crime,The Masked Saint,2.9,0,0,0.909067,111,2016
Crime,The Betrayed,5.2,0,3.5,1.348114,98,2008
Action,Taxman,2,0,0,0.964802,104,1999
Drama,The Secret,0,0,0,0.042346,200,2016
Horror,2:13,4.6,0,3.5,1.271621,96,2009
Action,"Batman: The Dark Knight Returns, Part 2",7.9,0,3.5,25.891466,78,2013
Documentary,Time to Choose,0,0,3.5,1.618138,100,2015
Action,In the Name of the King III,3.3,0,3.5,4.304341,85,2013
Action,Wicked Blood,5.3,0,3.5,3.158056,92,2014
Drama,Stranded,5,0,0,3.230779,86,2015
Crime,Lords of London,3.6,0,3.44,1.913302,90,2014
Drama,August,6.2,0,0,1.419431,100,2011
Drama,To Write Love on Her Arms,6.8,0,3.4,6.723057,118,2015
Mystery,The Dead Girl,6.4,0,0,3.069605,85,2006
Drama,Bella,6.7,0,0,1.814802,91,2006
Action,Class of 1984,6.2,0,4.3,5.643023,98,1982
Drama,Maria Full of Grace,6.9,0,0,3.027892,101,2004
Science Fiction,Antiviral,5.7,0,2.4,11.753553,110,2012
Comedy,The Original Kings of Comedy,6.3,0,0,1.918959,115,2000
Comedy,Waking Ned,7.4,0,0,5.735912,91,1998
Drama,Coming Home,6.9,0,0,6.017273,111,2014
Drama,Krush Groove,7,0,3,0.720091,97,1985
Action,Next Day Air,5.3,0,0,2.747402,84,2009
Comedy,Phat Girlz,3.7,0,0,0.982624,99,2006
Comedy,Teen Wolf Too,3.8,0,0,4.103764,95,1987
Comedy,Real Women Have Curves,5.8,0,0,1.026243,86,2002
Comedy,Whipped,3.1,0,3,2.144354,82,2000
Comedy,Please Give,6,0,3,5.325156,90,2010
Fantasy,Warlock: The Armageddon,5.2,0,0,3.107149,98,1993
Comedy,8 Heads in a Duffel Bag,5.4,0,0,5.016607,95,1997
Drama,Days of Heaven,7.6,0,0,13.857194,94,1978
Drama,Thirteen Conversations About One Thing,6.4,0,0,6.997495,104,2001
Comedy,DysFunktional Family,6.1,0,0,1.580027,89,2003
Action,Letters to God,6.5,0,0,3.644872,110,2010
Action,Compadres,5.2,0,3,1.569246,101,2016
Comedy,Freeway,6.5,0,3,4.682881,110,1996
TV Movie,Love's Abiding Joy,5.8,0,0,1.128559,87,2006
Comedy,Damsels in Distress,5.6,0,0,3.750338,99,2012
Horror,Creature,4,0,0,2.857848,176,1998
Drama,Brave New Girl,3.7,0,0,0.18094,120,2004
Comedy,Tim and Eric's Billion Dollar Movie,5.2,0,0,1.75311,94,2012
Comedy,Summer Storm,6.7,0,2.7,3.120747,98,2004
War,Fort McCoy,6.3,0,0,0.384496,0,2014
Horror,Chain Letter,3.9,0,0,2.504156,96,2010
Drama,Just Looking,5.8,0,3,0.431332,97,1999
Drama,The Eclipse,6.1,0,0,9.342465,88,2009
Comedy,My Big Fat Independent Movie,3,0,0,0.68822,80,2005
Comedy,The Deported,0,0,0,0.194848,90,2010
Drama,Tanner Hall,5.4,0,0,2.015525,96,2009
Action,Open Road,5.2,0,3,2.680629,85,2013
Comedy,They Came Together,5.3,0,0,12.036888,84,2014
Comedy,30 Nights of Paranormal Activity With the Devil Inside the Girl With the Dragon Tattoo,2.9,0,0,1.737032,80,2013
Drama,Never Back Down 2: The Beatdown,5.8,0,3,9.249229,90,2011
Drama,Four Single Fathers,0,0,3.00E-06,0.008263,100,2009
Thriller,Enter the Dangerous Mind,4.8,0,0,1.998826,88,2013
Mystery,Something Wicked,4.6,0,3,1.968679,95,2014
Thriller,AWOL-72,2.8,0,3,1.141463,79,2015
,Iguana,6,0,0,0.214704,88,1988
Action,Chicago Overcoat,6.1,0,3.2,1.034844,95,2009
Comedy,Barry Munday,6.3,0,0,1.975941,95,2010
Crime,Close Range,4.9,0,0,5.485217,80,2015
Comedy,Boynton Beach Club,6.8,0,0,0.18887,105,2005
Thriller,Amnesiac,4.1,0,3,3.077885,90,2015
Horror,High Tension,6.6,0,0,4.952983,91,2003
Romance,Griff the Invisible,6.1,0,2.90266,1.35088,93,2011
Thriller,Unnatural,4.3,0,0,0.687656,89,2015
Comedy,Lage Raho Munna Bhai,7.6,0,0,2.436019,144,2006
Drama,Ulee's Gold,6.5,0,0,0.93392,112,1997
,Sardaarji,9.5,0,0,0.296981,0,2015
Action,Journey to Saturn,4.9,0,0,1.776624,90,2008
Comedy,The Dress,7,0,0,0.144031,103,1996
Drama,Maurice,7.1,0,0,11.552247,134,1987
Comedy,Beer League,5.3,0,0,1.73892,86,2006
Action,Silver Medalist,7.4,0,0,0.406645,99,2009
Horror,Timber Falls,5.2,0,2.6,3.687574,97,2007
Documentary,"Fat, Sick & Nearly Dead",7.1,0,0,0.545825,97,2010
Drama,My Own Private Idaho,7.1,0,2.5,10.363642,104,1991
Horror,Evil Words,6.9,0,0,0.205034,100,2003
Comedy,Jesus' Son,6.7,0,0,5.581743,107,1999
Comedy,Saving Face,6.8,0,0,2.487255,91,2004
Drama,Brick Lane,5.2,0,0,0.262135,102,2007
Comedy,Religulous,7.2,0,0,9.774126,101,2008
Documentary,Fuel,7,0,0,0.197469,90,2008
Drama,Valley of the Heart's Delight,7,0,0,0.142255,100,2006
Documentary,8: The Mormon Proposition,5.5,0,0,0.424957,80,2010
Comedy,The Other End of the Line,6.1,0,14,3.393648,106,2008
Horror,Anatomy,6.1,0,0,5.025938,103,2000
Comedy,Christmas Mail,5,0,0,0.630226,89,2010
Comedy,Stung,4.9,0,2.5,4.270489,87,2015
Horror,Antibirth,4.8,0,35,3.674294,94,2016
Drama,Thr3e,4.8,0,0,1.946715,101,2006
Crime,The Rise of the Krays,4.5,0,2.5,1.759506,110,2015
Action,U.F.O.,3.1,0,2.5,8.248149,101,2012
Drama,Go for It!,4.6,0,2.45,0.500753,105,2011
Drama,Redemption Road,4.7,0,0,0.197264,91,2011
Thriller,The Calling,5.6,0,0,5.759493,108,2014
Fantasy,The Brave Little Toaster,6.7,0,2,6.86302,90,1987
Thriller,8 Days,0,0,0,0.015295,90,2014
Drama,The Last Sin Eater,6.2,0,0,2.371477,117,2007
Fantasy,Do You Believe?,6.6,0,0,2.470443,115,2015
Thriller,Impact Point,5.7,0,0,1.532518,90,2008
Thriller,Eden,5.6,0,2.3,2.713171,97,2015
Comedy,Chicken Tikka Masala,3.5,0,0,0.258413,90,2005
Romance,There's Always Woodstock,5.4,0,0,2.025701,90,2014
Action,Jack Brooks: Monster Slayer,5.7,0,0,2.659804,85,2007
Comedy,Elling,7,0,0,2.526356,89,2001
Drama,Lies in Plain Sight,4.5,0,0,0.47909,88,2010
,Sharkskin,0,0,0,0.027801,0,2015
Thriller,Containment,5.1,0,0,2.122451,77,2015
Adventure,The Timber,4.1,0,0,0.803761,81,2015
Comedy,The Toxic Avenger Part II,5.3,0,0,1.791331,96,1989
Action,The Legend of Drunken Master,7.2,0,0,15.046612,102,1994
Drama,Smoke Signals,6.6,0,0,2.304552,89,1998
Comedy,Me and You and Everyone We Know,7,0,0,9.719094,90,2005
Crime,Ghost Dog: The Way of the Samurai,7.2,0,0,18.223139,116,1999
Horror,Witchboard,5.9,0,0,7.151154,98,1986
Documentary,In the Shadow of the Moon,7.6,0,2,3.43159,109,2007
Drama,Dinner Rush,7.1,0,0,1.096355,99,2000
Comedy,Clockwatchers,5.6,0,0,1.196943,96,1997
Comedy,House of D,6.1,0,0,6.337735,97,2005
Comedy,Teeth,5.2,0,0,7.359286,94,2007
,Hum To Mohabbat Karega,0,0,0,0.001186,0,2000
Comedy,24 7: Twenty Four Seven,6.3,0,0,0.744406,96,1997
Drama,This Thing of Ours,5,0,0,0.046868,100,2005
Adventure,The Lost Medallion: The Adventures of Billy Stone,5.6,0,0,2.952932,97,2013
Comedy,The Last Five Years,5.5,0,0,5.563068,94,2014
Comedy,The Missing Person,6.4,0,0,1.161034,95,2009
Drama,London,6.1,0,0,5.350423,92,2005
Horror,Circle,6,0,0,6.752141,87,2015
Thriller,Plush,5.4,0,0,5.099368,98,2013
Horror,Lesbian Vampire Killers,5.3,0,0,6.632891,86,2009
Drama,Gangster's Paradise: Jerusalema,6.8,0,0,1.717376,120,2008
Thriller,Freeze Frame,6.9,0,0,4.922397,99,2004
Thriller,Grave Encounters,6.1,0,1,13.222268,92,2011
Crime,Nine Dead,5.2,0,2,9.68793,98,2010
Documentary,"To Be Frank, Sinatra at 100",0,0,2.00E-06,0.050625,,2015
Thriller,Supercapitalist,3.5,0,0,0.174311,103,2012
Action,Rockaway,5.8,0,0,0.361554,76,2007
Crime,The Lady from Shanghai,7.2,0,2.3,8.055084,87,1947
Horror,No Man's Land: The Rise of Reeker,4.4,0,2,4.346271,88,2008
Action,Highway,5.6,0,14,3.419685,97,2002
Comedy,Small Apartments,5.7,0,2,5.100741,96,2012
Comedy,Coffee Town,6.7,0,0,2.253589,87,2013
Comedy,The Ghastly Love of Johnny X,6.6,0,0,0.209475,106,2013
Comedy,All Is Bright,5.3,0,0,3.613577,107,2013
Mystery,The Torture Chamber of Dr. Sadism,6.3,0,0,1.296784,85,1967
Comedy,Straight A's,5.2,0,7,4.50829,88,2013
Comedy,A Funny Thing Happened on the Way to the Forum,6.1,0,0,8.902102,99,1966
Documentary,Slacker Uprising,5.9,0,0,1.619635,102,2007
Action,The Legend of Hell's Gate: An American Conspiracy,3.9,0,0,1.002585,108,2011
Science Fiction,The Walking Deceased,4.2,0,0,1.332804,90,2015
Thriller,The Curse of Downers Grove,4.4,0,2,2.00163,89,2015
Thriller,Shark Lake,4.4,0,2,1.187764,92,2015
Crime,River's Edge,6.7,0,19,6.463806,99,1986
Fantasy,Northfork,6.7,0,0,1.980265,103,2003
Thriller,The Marine 4: Moving Target,5.8,0,1.95,3.696123,90,2015
Documentary,The Square,7.8,0,0,4.892203,88,2013
Drama,One to Another,5.8,0,0,4.665026,95,2006
Drama,Abandoned,5.8,0,0,3.068463,82,2015
Drama,Brotherly Love,6.9,0,1.9,1.367751,89,2015
Drama,Nowhere Boy,7.2,0,0,1.950959,98,2009
Drama,The Crime of Padre Amaro,6.2,0,1.8,2.179428,118,2002
Drama,Songcatcher,5.6,0,0,3.363321,109,2001
Comedy,Vaalu,6.7,0,0,0.320387,155,2015
Comedy,Ed and His Dead Mother,5.5,0,0,0.023436,93,1993
Adventure,Travellers and Magicians,6.8,0,0,0.749699,108,2003
Crime,Deadline - U.S.A.,6.9,0,0,0.225627,87,1952
Horror,Sublime,5.3,0,0,6.833164,113,2007
Thriller,A Beginner's Guide to Snuff,0,0,0,0.060127,87,2016
Action,Independence Daysaster,4.2,0,1.8,1.959405,86,2013
Comedy,Dysfunctional Friends,5,0,1.8,0.21544,101,2012
Adventure,Against the Wild,4.9,0,1.493619,2.492747,90,2013
Drama,In the Bedroom,6.4,0,1.7,6.979638,130,2001
Drama,My Summer of Love,6,0,0,3.939753,86,2004
Drama,Yes,5.9,0,0,3.677831,100,2005
Drama,Grace Unplugged,6,0,0,2.160586,102,2013
Drama,Caramel,6.8,0,0,4.554574,96,2007
Thriller,Out of the Dark,4.6,0,0,3.215465,92,2014
Drama,The Bubble,7.6,0,0,1.49436,114,2006
Romance,Dil Jo Bhi Kahey...,0,0,0,0.122704,0,2006
Crime,Mississippi Mermaid,6.7,0,0,3.654018,123,1969
Drama,I Love Your Work,6.5,0,0,3.313339,111,2003
Horror,Cabin Fever,4.4,0,0,5.379319,99,2016
Action,Kickboxer: Vengeance,4.5,0,17,6.526588,90,2016
Drama,Exotica,6.5,0,0,5.446832,103,1994
Crime,Nine Queens,7.4,0,1.5,8.589355,114,2000
Documentary,The Gatekeepers,6.5,0,0,2.828303,101,2012
Thriller,Unsullied,3,0,0,0.06124,93,2015
Comedy,I Want Someone to Eat Cheese With,5.7,0,0,1.742383,80,2006
Comedy,Hatchet,5.7,0,0,12.677016,83,2006
Drama,Stolen Summer,6.4,0,0,0.87066,91,2002
Comedy,The Salon,3.5,0,1.5,2.02817,0,2005
Comedy,Road Hard,6.6,0,1.5,0.859014,97,2015
Drama,Forty Shades of Blue,6,0,1.5,0.071377,108,2005
Drama,Amigo,6,0,1.2,0.193172,128,2010
Drama,Trucker,6.8,0,2,1.20173,90,2008
Romance,Me You and Five Bucks,10,0,1.00E-06,0.094105,90,2015
Horror,Housebound,6.5,0,0,10.322858,109,2014
Documentary,Wal-Mart: The High Cost of Low Price,6.9,0,0,1.404175,98,2005
Comedy,Fetching Cody,6.8,0,1.00E-06,0.077876,87,2005
Drama,Last I Heard,6,0,0,0.35819,98,2013
Comedy,Closer to the Moon,6.4,0,9,9.159265,112,2013
Comedy,Growing Up Smith,7.4,0,0,0.71087,102,2017
Thriller,Checkmate,4.2,0,0,1.105357,102,2015
Drama,#Horror,3.3,0,1.5,2.815228,90,2015
Action,Wind Walkers,7.5,0,0,0.446858,93,2016
Drama,The Holy Girl,6.8,0,1.4,0.684881,106,2004
Adventure,Incident at Loch Ness,5.9,0,1.00E-06,1.452152,94,2004
Drama,The Dog Lover,5.3,0,2,1.193219,101,2016
Horror,GirlHouse,5.2,0,3.15,8.039223,100,2014
Drama,The Blue Room,6.2,0,0,2.486992,75,2014
Thriller,House at the End of the Drive,0,0,0,0.43049,91,2014
Family,Batman,6.1,0,1.3778,9.815394,105,1966
Western,The Ballad of Gregorio Cortez,0,0,0,0.592821,104,1983
Drama,The Celebration,7.7,0,1.3,10.240917,105,1998
Comedy,Trees Lounge,6.7,0,0,3.443916,95,1996
Drama,Queen of the Mountains,0,0,0,0.077873,135,2014
Science Fiction,Def-Con 4,2.8,0,0,0.319792,88,1985
Action,The Hebrew Hammer,5.9,0,1,1.600797,85,2003
Comedy,Neal 'n' Nikki,2.3,0,0,0.285131,122,2005
Comedy,The 41–Year–Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It,3.2,0,0,5.628399,82,2010
Drama,Forget Me Not,5,0,0,5.065752,103,2009
Drama,Filly Brown,5.9,0,0,0.106949,100,2013
Adventure,The Lion of Judah,5.8,0,15,0.165909,87,2011
Thriller,Da Sweet Blood of Jesus,4.1,0,0,4.480579,123,2014
Drama,"Sex, Lies, and Videotape",6.7,0,1.2,10.869492,100,1989
,The Algerian,0,0,1.00E-06,0.025364,99,2015
Comedy,The Amazing Catfish,5.7,0,1.3,1.473405,87,2013
Comedy,Monsoon Wedding,6.8,0,0,8.109958,114,2001
Drama,You Can Count on Me,6.8,0,0,7.142448,111,2000
Comedy,But I'm a Cheerleader,6.5,0,0,4.826908,85,1999
Drama,The Blue Bird,6.4,0,0,1.280733,88,1940
Drama,The Second Mother,7.8,0,0,9.683622,110,2015
Drama,Blue Like Jazz,5.8,0,1.25,1.6116,106,2012
Comedy,Down & Out With The Dolls,0,0,0,0.002386,88,2003
Comedy,Certifiably Jonathan,0,0,1.2,0.047781,85,2007
Drama,Desire,4.1,0,1.344,20.422246,103,2011
Drama,The Blade of Don Juan,0,0,0,0.021678,98,2013
Crime,Grand Theft Parsons,6,0,0,1.998557,88,2003
Comedy,Extreme Movie,3.9,0,0,8.148187,88,2008
Thriller,Below Zero,4.4,0,0,1.36514,0,2011
,Crowsnest,4.8,0,1.2,0.057564,84,2012
Action,Cotton Comes to Harlem,6.7,0,1.2,1.079125,97,1970
Horror,The Wicked Within,4.2,0,0,1.906151,91,2015
Horror,Bleeding Hearts,2,0,0,0.100533,0,2013
Drama,Dead Man's Shoes,7.2,0,0,12.818441,90,2004
Documentary,Sex With Strangers,5,0,0,0.014406,0,2002
Horror,Dracula: Pages from a Virgin's Diary,6.9,0,1.59601,0.552361,75,2002
Drama,Faith Like Potatoes,6,0,0,0.147886,97,2006
Fantasy,Beyond the Black Rainbow,5.7,0,1.1,7.717237,110,2010
Horror,The Dead Undead,3.1,0,0,0.249457,90,2010
Horror,The Vatican Exorcisms,4.4,0,0,0.447166,0,2013
Horror,Lake Mungo,6.1,0,0,4.653047,84,2008
Drama,Rocket Singh: Salesman of the Year,7,0,1.25,3.000435,156,2009
Adventure,Silent Running,6.3,0,1,11.095414,89,1972
Drama,The Sleepwalker,4.1,0,0,0.926084,92,2014
Documentary,Shine a Light,7.2,0,0,2.162522,122,2008
Drama,Departure,7.5,0,0,0.42583,109,2016
Documentary,"Food, Inc.",7.4,0,0,15.017162,94,2008
Comedy,Next Stop Wonderland,6,0,0,1.334481,96,1998
Drama,Frozen River,6.7,0,0,4.805651,97,2008
Documentary,20 Feet from Stardom,7.4,0,1,5.247956,89,2013
Comedy,Walking and Talking,6.6,0,0,0.367312,86,1996
Comedy,Bubba Ho-tep,6.7,0,1,9.954848,92,2002
Drama,Slam,6.7,0,1.00E-06,0.29245,100,1998
Comedy,Orgazmo,6.2,0,1,5.06516,94,1997
Drama,All the Real Girls,5.9,0,0,3.65924,108,2003
Comedy,Dream with the Fishes,7.7,0,0,0.948316,97,1997
Drama,Palo Alto,6.4,0,0,16.570708,100,2014
Crime,Ajami,6.8,0,0,0.51799,120,2009
Comedy,Wristcutters: A Love Story,6.7,0,0,8.542921,88,2006
Comedy,The Battle of Shaker Heights,5.6,0,1,5.20209,79,2003
Documentary,Once in a Lifetime: The Extraordinary Story of the New York Cosmos,4.7,0,1,0.436148,97,2006
Drama,Guiana 1838,2.8,0,0,0.030253,120,2004
,Lisa Picard Is Famous,4,0,0,0.690089,90,2000
Drama,Antarctica: A Year on Ice,7.2,0,1,1.883947,92,2013
Documentary,A LEGO Brickumentary,6.4,0,0.65,1.631274,93,2015
Drama,Hardflip,4.7,0,1,0.341461,114,2012
Thriller,Chocolate: Deep Dark Secrets,3.4,0,0,0.887821,200,2005
Mystery,The House of the Devil,6,0,0,8.628485,95,2009
Comedy,Safe Men,6.3,0,0,1.190729,88,1998
Romance,Speedway Junky,5.2,0,1,0.340019,104,1999
Comedy,The Last Big Thing,6,0,0,0.678475,98,1998
Action,The Specials,5.5,0,0,9.055447,82,2000
Comedy,16 to Life,4.4,0,0,0.108468,118,2009
Drama,Creative Control,5.4,0,1,1.50211,97,2016
,Sparkler,0,0,0,0.547654,96,1999
Action,The Helix... Loaded,4.8,0,0,0.0206,97,2005
Drama,In Her Line of Fire,3.3,0,0,0.429587,88,2006
Comedy,The Jimmy Show,8,0,0,0.098351,96,2002
Crime,Heli,6.2,0,1,3.629777,105,2013
Family,Karachi se Lahore,8,0,0,0.060003,0,2015
Drama,Loving Annabelle,6.4,0,0.9,7.145832,76,2006
Drama,Hits,4.9,0,1,3.638411,96,2014
Action,Jimmy and Judy,5.4,0,0,1.255771,99,2006
Comedy,Frat Party,3.5,0,0,0.783842,84,2009
Drama,The Party's Over,6.1,0,0,0.118324,94,1965
Drama,Proud,5.5,0,0,0.023681,87,2004
Drama,The Poker House,6.1,0,0,2.948576,93,2008
,Childless,4.5,0,0,0.243853,90,2015
Horror,ZMD: Zombies of Mass Destruction,4.7,0,0,1.563711,92,2009
Horror,Snow White: A Deadly Summer,4.8,0,1,0.653495,85,2012
Romance,Hidden Away,7.6,0,0,1.233688,96,2014
Comedy,My Last Day Without You,5.7,0,1,0.153625,90,2011
Comedy,Steppin: The Movie,5,0,0,0.328498,85,2009
Western,Doc Holliday's Revenge,3.2,0,1,0.4594,84,2014
Thriller,Black Rock,4.9,0,0,7.207051,83,2012
Horror,Truth or Dare,5.7,0,0,6.679954,95,2012
Drama,The Pet,5.3,0,0,1.284741,94,2006
Science Fiction,Bang Bang Baby,6.6,0,1,0.973323,90,2014
Horror,Fear Clinic,4,0,1.00E-06,1.859965,95,2014
Comedy,Zombie Hunter,3.5,0,0,3.418372,93,2013
Drama,A Fine Step,4.1,0,0,0.65434,90,2014
Horror,Banshee Chapter,5.7,0,0.95,7.310879,87,2013
Drama,Ask Me Anything,5.5,0,0.95,8.976128,100,2014
Comedy,And Then Came Love,5,0,0,0.280829,90,2007
Documentary,Food Chains,7.4,0,0.913,0.795698,83,2014
Horror,The Horror Network Vol. 1,5,0,0,0.392658,0,2015
Drama,Circumstance,7.4,0,0,2.34239,107,2011
Comedy,The Brass Teapot,5.8,0,0,10.639774,100,2012
Comedy,The Hammer,6.5,0,0,0.957022,88,2007
Drama,Elza,0,0,0,0.007254,78,2011
Drama,1982,5,0,1,0.175885,90,2013
Comedy,Time Changer,5.2,0,0,0.339757,95,2002
Crime,London to Brighton,6.5,0,0,3.060685,85,2006
Action,American Hero,5,0,0,5.023091,86,2015
Thriller,Windsor Drive,2,0,0,0.504251,90,2015
Drama,A Separation,7.7,0,0.8,12.049373,123,2011
Comedy,Crying with Laughter,7,0,0,0.108135,93,2009
Comedy,Welcome to the Dollhouse,6.9,0,0,5.870319,88,1995
Drama,Pandora's Box,7.6,0,0,1.824184,109,1929
,Harrison Montgomery,0,0,0,0.006943,0,2008
Drama,Live-In Maid,7.8,0,0,0.038706,83,2004
Action,Deterrence,6.1,0,0,2.171288,101,2000
Drama,The Young Unknowns,0,0,0,0.004922,87,2000
Comedy,Not Cool,3.7,0,0,1.186971,90,2014
Action,Saints and Soldiers,6.6,0,0.78,6.003418,90,2003
Horror,Vessel,5.9,0,0,0.322553,14,2012
Documentary,Iraq for Sale: The War Profiteers,8,0,0,1.517771,75,2006
Animation,Aqua Teen Hunger Force Colon Movie Film for Theaters,6.5,0,0,1.453146,86,2007
Comedy,Kevin Hart: Laugh at My Pain,7.7,0,0,5.498834,89,2011
Drama,The Conformist,7.6,0,0.75,8.429295,107,1970
Drama,Interview with the Assassin,5.6,0,0.5,0.471264,88,2002
Horror,Donkey Punch,4.5,0,0,3.283886,99,2008
Horror,All the Boys Love Mandy Lane,5.7,0,0.75,12.284939,90,2008
Horror,Bled,3.8,0,0,1.039149,95,2008
Documentary,Rize,5.9,0,0,1.623769,86,2005
Mystery,The Sisterhood of Night,6.5,0,0,2.868942,104,2015
Crime,B-Girl,5.5,0,0,0.631571,84,2009
Action,Hav Plenty,0,0,0,0.003142,92,1997
Thriller,Adulterers,5.2,0,0.75,1.471139,80,2016
Horror,Escape from Tomorrow,4.8,0,0.00065,1.352222,90,2013
Documentary,Starsuckers,6.2,0,0,0.429083,103,2009
Documentary,The Hadza:  Last of the First,0,0,0,0.045648,70,2014
Mystery,After,5.6,0,0,4.596157,90,2012
Drama,Treachery,4.8,0,0.625,0.283059,68,2013
Drama,Walter,5.3,0,0.7,2.659006,87,2015
Comedy,The Kentucky Fried Movie,6.4,0,0.6,10.861167,83,1977
Action,Mercy Streets,5.5,0,0,0.099902,106,2000
Thriller,Carousel of Revenge,0,0,0,0.006069,103,2007
Drama,Broken Vessels,6,0,0,0.069277,90,1998
Crime,Water & Power,3,0,0,0.350557,0,2014
Music,They Will Have to Kill Us First,5,0,0.52236,0.071349,105,2015
,Light from the Darkroom,0,0,0,0.012942,0,2014
Drama,The Country Doctor,6,0,0,2.651304,102,2016
Thriller,The Maid's Room,4.8,0,0,1.501688,98,2014
Documentary,The Harvest (La Cosecha),0,0,0.056,0.010909,80,2011
Drama,Love Letters,4.6,0,0.55,0.001586,98,1983
Comedy,Juliet and Alfa Romeo,6,0,0,0.061248,83,2015
Documentary,Faith Connections,4.2,0,0.55,0.48088,115,2013
Adventure,Benji,6.1,0,0,2.651418,86,1974
Comedy,High Road,5.8,0,0,1.292948,87,2012
Documentary,Mad Hot Ballroom,7.2,0,0,0.772668,105,2005
Drama,To Save A Life,6.2,0,0,0.05021,120,2009
Documentary,Wordplay,7.3,0,0,0.906096,94,2006
Comedy,The Singles Ward,7.5,0,0,0.920591,102,2002
Drama,Osama,6.3,0,0.046,1.447734,83,2003
Drama,Groove,5.6,0,0,1.09454,86,2000
Comedy,The R.M.,4.8,0,0,0.082978,101,2003
Drama,Twin Falls Idaho,7,0,0,0.619136,111,1999
Romance,Hurricane Streets,4.8,0,0,0.36447,86,1997
Comedy,Never Again,4,0,0,0.039077,98,2002
Crime,Civil Brand,5.3,0,0,0.665512,95,2003
Comedy,Lonesome Jim,6.4,0,0,3.433625,91,2005
Documentary,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,7.1,0,0.5,0.425195,88,2012
Documentary,The Other Dream Team,6.9,0,0,0.388401,89,2012
Comedy,Johnny Suede,4.7,0,0.5,1.354816,97,1991
Comedy,Finishing The Game,4.9,0,0,0.459625,84,2007
Drama,Kiss the Bride,4.2,0,0,1.65426,100,2007
Drama,The Slaughter Rule,6.2,0,0,1.390909,112,2002
Drama,The Californians,4,0,0,0.218736,91,2005
Comedy,The Living Wake,5,0,0,0.383442,91,2007
Comedy,Detention of the Dead,4.5,0,0.5,2.391847,87,2012
Action,Crazy Stone,6.9,0,0,1.68502,98,2006
Documentary,Scott Walker: 30 Century Man,7,0,0,0.607782,95,2006
Drama,Everything Put Together,5,0,0.5,0.046903,87,2001
,The Outrageous Sophie Tucker,0,0,0,0.021419,96,2014
Drama,Now Is Good,7.3,0,0,14.142073,103,2012
Horror,Girls Gone Dead,3.5,0,0.5,1.600171,104,2012
,America Is Still the Place,0,0,0,0,0,
Action,Subconscious,3.4,0,0,0.397323,110,2015
Mystery,Enter Nowhere,6.5,0,0,3.637857,90,2011
Crime,El Rey de Najayo,0,0,0.0005,0.080105,101,2012
Romance,Fight to the Finish,5.2,0,0,0.251828,94,2016
Music,Alleluia! The Devil's Carnival,6,0,0,0.674398,0,2016
Thriller,The Sound and the Shadow,0,0,0,0.072359,90,2014
Family,Rodeo Girl,5.5,0,0,0.087574,108,2016
