BALANCE,PURCHASES,INSTALLMENTS_PURCHASES,PURCHASES_FREQUENCY,CASH_ADVANCE_FREQUENCY
155.566852,1303.78,1096.69,0.916667,0
39.670161,319.92,319.92,1,0
54.952957,470.12,470.12,0.333333,0
20.962217,290.36,290.36,0.916667,0
208.362536,2252.77,2014.77,1,0
462.916347,270.97,163.82,0.333333,0
66.65712,585.87,0,1,0
261.462528,2893.57,1202.94,1,0
259.467265,646.24,0,0.083333,0
98.420888,907.37,0,1,0
224.937583,1956.8,1851,1,0
250.060059,2405.97,223.75,1,0
41.620283,689.4,0,1,0
96.155647,1070.73,637.93,1,0
69.352136,636.15,636.15,0.833333,0
816.765152,7967.04,127.82,1,0
293.803208,380.59,48.07,0.166667,0.083333
229.913693,2406.77,451.1,1,0
368.980661,1516.42,0,0.916667,0
634.088475,2194.29,129.04,0.75,0
846.380946,8397.44,1585.4,1,0
189.11961,429.88,429.88,1,0
314.675322,1310.9,472.14,1,0
226.34624,2206.74,0,1,0
164.649775,1764.86,615.52,1,0
532.805392,59.4,0,0.083333,0.5
568.060722,1799.03,0,0.833333,0
1801.084627,0,0,0,0.833333
404.182321,3682.11,1208.31,1,0
280.142117,2236.49,1477.97,1,0
371.866448,2825.85,319.01,0.75,0
994.367302,0,0,0,0.571429
853.34928,3209.14,414,0.7,0.2
859.588282,48.16,0,0.166667,0.166667
2330.222764,1320,1320,0.428571,0.571429
2499.228939,217.37,217.37,0.833333,0.5
1780.299975,1907.96,1104.79,1,0.333333
2004.816462,20747.34,7740.27,1,0
1649.174527,0,0,0,0.083333
2022.469335,22.5,22.5,0.416667,0
2182.752161,3216.97,856.67,1,0.583333
2263.795064,320,0,0.5,0.875
1782.997768,0,0,0,0.416667
1861.026633,7446.18,1069.2,1,0.25
2354.125834,5351.58,1526.64,1,0.083333
2933.068755,0,0,0,0.833333
2369.851759,9934.93,1434.26,1,0
1912.691045,0,0,0,0.166667
2900.668727,3056.73,2796.05,1,0
2701.880978,0,0,0,0.166667
3326.323283,8209.77,5991.49,1,0
2550.025268,0,0,0,0.428571
3096.831684,4492.85,3415.9,1,0
2953.212886,320.48,132.48,0.833333,0.083333
2560.74396,110.25,70.25,0.3,0.2
2719.639153,715.81,0,0.333333,0
2502.264409,0,0,0,0.083333
2720.458647,0,0,0,0.333333
256.182628,111.39,0,0.166667,0
3322.31489,676,75,0.5,0
2980.628942,1352.52,0,0.083333,0
3122.507074,10755.68,4266.94,0.916667,0.166667
3277.092999,3936.51,687.37,1,0.166667
3520.616355,1675.91,728.21,0.9,0.3
3895.677052,144.77,64.78,0.333333,0.833333
3083.636304,250,250,0.5,0
2986.422406,5132.08,467.24,1,0
5906.184924,141.8,0,0.125,1.125
3290.750214,974.72,0,1,0
4230.023512,5755.93,1901.31,1,0
3746.919031,7468.37,6158.27,1,0
3860.238072,11.41,0,0.166667,0
3681.031744,1922.39,545.85,0.583333,0
2801.239086,0,0,0,0.583333
2828.6637,3766.55,2600.7,1,0.083333
2986.070256,178.9,104,0.333333,0.416667
4229.914629,1631.85,0,0.416667,0.083333
4375.764064,1016.41,1016.41,0.916667,0.083333
4071.792166,1721.66,1170.49,1,0
4939.64603,470.54,331.16,0.75,0.916667
5036.762745,3393.73,1691.01,1,0
5199.213536,271.4,67.4,0.583333,0.333333
4007.610043,83,0,0.083333,0.25
4708.26338,0,0,0,0.166667
4285.123888,4235.03,0,0.833333,0
6313.362606,0,0,0,0.636364
5611.762916,4395.2,3585,0.75,0.25
3947.749703,525.65,0,0.333333,0.166667
5432.113514,793.1,0,0.583333,0.5
3106.418215,0,0,0,0.333333
5115.712849,4378.8,1183.22,0.833333,0
3740.785208,0,0,0,0.333333
3866.85069,0,0,0,0.181818
7006.751866,328.92,0,0.166667,0.666667
6023.720208,1182.08,749.83,1,0.083333
4940.113918,814.66,0,0.583333,0.083333
6980.228444,4400,400,0.333333,0.083333
6784.258276,12.64,12.64,0.083333,0.416667
7919.563494,85.54,85.54,0.222222,0.444444
6822.877573,137.34,0,0.083333,0.666667
5635.860679,393.62,239.9,0.916667,0.75
2891.678357,0,0,0,0.083333
8647.057641,0,0,0,0.416667
7474.408678,0,0,0,0.6
6468.426706,277.7,0,0.666667,0.333333
4839.379685,503.64,0,0.166667,0.666667
5239.381493,0,0,0,0.125
6246.069586,0,0,0,0.166667
8571.315438,0,0,0,0.5
6495.510054,716.76,716.76,1,0.166667
7114.235621,1072.24,72.24,0.666667,0.25
7333.442833,320.8,320.8,0.833333,1
9355.739389,0,0,0,0.166667
7595.24699,1422.12,225.14,0.75,0.666667
6836.552992,0,0,0,1
8646.143734,0,0,0,0.416667
9321.555794,334.9,334.9,1,0.083333
6810.401782,635.76,471.44,0.916667,0.25
9699.252383,0,0,0,0.833333
9111.704896,980,980,0.5,0.5
9061.317491,0,0,0,0.083333
6713.551391,7590.08,186.51,0.666667,0.166667
4707.131609,7066.08,2532.05,0.583333,0.25
7755.698607,8533.54,4460.78,1,0.5
9047.621884,11188.62,5089.46,1,0
3386.490883,560.98,133.76,1,0.545455
5036.870531,1752.15,187.99,1,0.25
3271.129597,4209.98,3653.76,1,0.416667
3181.996689,2046.06,440.44,1,0.083333
2882.954391,3591.81,1139.25,1,0.090909
6.121105,233.9,0,0.428571,0
19.281564,428.9,428.9,0.583333,0
6.697211,64.69,0,0.083333,0
7.954284,56,0,0.083333,0
99.680638,0,0,0,0.333333
43.656303,2122.98,296.31,0.833333,0
157.364234,1778.92,545.05,1,0
492.070146,4924.41,0,0.8,0
268.966315,784,125,0.5,0
105.642966,916.46,388.68,0.583333,0
57.764354,454.2,454.2,0.5,0
17.832004,148,0,0.083333,0
306.90901,2768.93,1487.79,1,0
400.69973,3108.01,3108.01,1,0
68.690623,734.37,675.37,1,0
589.682566,6398.73,0,0.583333,0.083333
475.675998,5421.73,0,1,0
341.467517,3446.96,615.34,1,0
555.340226,621.03,86.7,0.416667,0
302.142293,3612.24,272.19,1,0
249.140601,655.94,432.94,0.75,0
343.003474,3429.49,639.64,1,0
826.019814,6856.25,0,0.833333,0
604.816148,764,433,0.916667,0.333333
319.037744,1262.28,0,0.25,0
26.599993,329.38,305.73,0.333333,0
383.965702,3552.44,0,0.916667,0
390.077505,1156,0,0.083333,0
847.191896,11507.4,5602.62,1,0
391.755763,575.72,175,0.833333,0
1191.584153,4238.79,2018.4,1,0
1412.593167,1278.5,0,0.166667,0
975.942008,10221.35,3079.97,1,0.583333
1592.48626,1449.48,989.48,1,0
1781.739723,2289.92,705.52,0.75,0
1520.501423,1405.22,576.82,0.833333,0
2210.404961,1790.64,432.24,1,0.75
2475.660894,440,0,0.272727,0
1955.179305,503.45,0,0.083333,0
1473.495809,414,414,0.75,0
1968.876429,0,0,0,0.416667
3193.320102,1887.25,784.02,1,0
1064.872909,0,0,0,0.25
2479.815703,5812.17,669.6,0.916667,0.083333
3405.005439,8.4,0,1,0
3086.75297,1015.91,722.5,0.916667,0
3447.674222,205,0,0.090909,0.545455
2845.16043,735.09,82.15,0.666667,0
3421.571922,126.69,83.81,0.333333,0.083333
4755.943819,3785.85,201.9,1,0.416667
4175.826879,0,0,0,0.909091
4436.557694,6005.9,167.52,1,0.083333
3219.604215,4126.75,0,1,0
4274.488095,0,0,0,0.583333
4193.283047,183.7,0,0.25,0.166667
4988.093733,8581.29,3940.45,1,0.083333
4005.344926,9134.26,7131.36,1,0
4211.539631,0,0,0,0.083333
3452.538704,11681.64,0,1,0
5629.224986,3382.96,0,1,0.166667
6342.561972,0,0,0,0.25
5630.793848,2743.66,0,0.75,0.166667
4116.869029,0,0,0,0.166667
5532.653003,2491.83,1042.71,0.916667,0.416667
339.406259,14.28,14.28,0.416667,0
6057.280526,2235.12,1132.72,1,0
6378.276044,0,0,0,0.666667
7005.310696,0,0,0,0.333333
5665.802895,0,0,0,0.416667
4226.501257,4900,0,0.166667,0.083333
7152.864372,387.05,182.5,0.666667,0.833333
6280.767092,0,0,0,0.25
6231.293492,0,0,0,0.5
6262.211034,1456.07,1380,0.333333,0.416667
6462.461789,479.98,0,0.083333,0.25
7386.704481,0,0,0,0.4
9559.783145,709,0,0.3,0.3
8281.348085,4231.12,1130.01,1,0
6955.119532,0,0,0,0.416667
8737.860241,0,0,0,0.916667
7201.736985,987.1,125,0.333333,0.25
6732.823064,324.95,0,0.083333,0.166667
7103.925375,220.74,220.74,0.25,0.416667
8636.950854,972.09,929.09,1,0.416667
7496.171727,0,0,0,0.666667
6937.806466,339.75,339.75,0.25,0
9166.016365,0,0,0,0.333333
5347.377116,0,0,0,0.083333
9226.107838,2217.94,1227.48,1,0.25
9502.256762,2776.09,1352.04,0.916667,0
10359.45471,12650,0,0.25,0.166667
5890.807655,901.6,0,0.75,0.5
2554.525229,6186.77,87.69,0.916667,0.083333
27.585915,0,0,0,0.083333
15.173238,316.91,0,0.666667,0
517.118528,280.24,0,0.125,0.25
152.225975,1281.6,0,0.166667,0
85.285023,423.24,136.24,0.625,0
133.926073,246.75,0,0.416667,0
127.727053,0,0,0,0.083333
549.915249,1556.66,643.96,1,0
142.406825,1214.74,640.41,1,0
117.018324,625.94,0,0.545455,0
961.391452,3783.25,791.8,1,0
1049.496471,1322.67,225.96,0.833333,0.25
1632.895642,0,0,0,0.75
1669.759168,200,200,0.416667,0
1418.215497,1003.95,595.12,0.583333,0
2388.030134,3832.98,1828.95,1,0.083333
1727.638449,606.11,0,1,0
2955.777008,0,0,0,0.7
3433.295973,4342.07,94.2,0.833333,0
3536.601227,2132.93,1173.83,1,0.75
3711.955487,1241.4,615,0.666667,0
3753.102666,0,0,0,0.583333
3633.533005,383.2,0,0.083333,0.083333
3755.184007,3211.86,1791.28,1,0
2762.479434,2702.47,1176.16,1,0
4322.806448,220.5,220.5,0.416667,0.916667
4746.953711,0,0,0,0.454545
2765.748281,7283.31,2196,1,0
4507.000722,7394.18,5105.98,1,0.833333
4892.213739,0,0,0,0.333333
4252.504676,2172.77,681.04,1,0
5608.513514,0,0,0,0.166667
4315.123399,3927.58,1689.24,1,0
5858.617133,2761.41,276.76,1,0
5550.171932,1026.26,0,0.583333,0.083333
6533.312256,504.33,269.94,0.5,0.25
6643.187445,202.69,0,0.083333,0.333333
5980.58247,0,0,0,0.416667
6733.58763,280,280,1,0.5
5366.532372,5251.08,2375.98,1,0.25
8115.039014,383.42,383.42,0.5,0
5658.669875,740.89,740.89,0.583333,0.166667
7069.950386,1603.78,158.64,1,0.75
8539.312935,0,0,0,0.5
9342.15857,0,0,0,0.416667
9261.310686,0,0,0,0.416667
6725.109914,6335.65,5423.53,1,0
9110.968989,1490.75,0,0.166667,0.333333
6758.987905,198.96,172.36,0.5,0.083333
8084.624525,0,0,0,0.583333
9749.239122,1552.63,1552.63,1,0.416667
12373.33348,830.15,630.15,0.75,0.916667
11209.37076,11147.33,10009.93,1,0.166667
3517.101616,547.28,547.28,1,0
8341.513474,5410.31,3144.93,1,0
6891.424677,4399.07,693.94,1,0.25
7764.210895,90,0,0.083333,0.583333
6369.531318,6359.95,449.91,1,0.333333
3430.981532,378.04,378.04,0.166667,0
153.949311,0,0,0,0.25
7.56809,144.26,77.18,0.333333,0
95.162463,1000,1000,0.75,0
760.884589,2940.79,296.62,0.833333,0.166667
68.845891,853.44,249.6,0.25,0
35.360897,587.34,587.34,1,0
180.230777,1653.91,656.81,0.75,0
31.161679,300,300,0.5,0
409.592245,190,0,0.166667,0.333333
40.467471,553.48,553.48,1,0
862.753623,1282.38,1282.38,0.916667,0
185.640313,1703.23,0,1,0
423.479877,1944.47,923.38,1,0
508.598624,0,0,0,0.083333
689.697644,22.68,22.68,0.083333,0
448.190189,1687.29,0,0.5,0
1094.300448,1967.86,1409.17,1,0
1467.162166,1313.26,1313.26,1,0
1792.255588,582.85,100.64,0.833333,0
1453.608861,4656.79,803.3,1,0
2004.914139,3628.29,1690.94,1,0
1732.715258,3244.16,763.31,1,0
3043.796467,1410.95,139.98,0.666667,0.25
2903.779416,360.3,247.69,0.416667,0.5
3611.316106,2400.71,921.47,1,0.166667
3214.530319,0,0,0,0.416667
3347.700395,5967.42,951.34,1,0
3333.963106,934.07,93,0.916667,0
3932.482783,1674.11,1025.11,1,0
4427.994044,1039.49,163,1,0.416667
3490.186741,816,177.09,0.583333,0
4931.40051,540,0,0.083333,0.25
4506.159773,1948.25,1401.9,1,0.083333
4060.966003,823.1,416.1,0.5,0
3774.063585,7680.08,2629.11,1,0
4881.395564,849.78,0,0.454545,0
5935.917803,1956.06,178.92,0.916667,0
5830.700298,4079.01,3572.01,1,0
5681.962807,523.19,183,0.666667,0.25
4968.771623,3441.3,1024.6,1,0
6477.2996,0,0,0,0.666667
7064.55047,0,0,0,0.75
7404.850748,0,0,0,0.5
6138.163709,0,0,0,0.916667
6887.915143,4340.42,732.25,1,0.833333
7842.784061,5930.99,2068.2,1,0
5588.846272,3507.35,2903.6,0.916667,0
509.900317,21,21,0.083333,0
7347.355967,0,0,0,0.25
6467.885013,1464.14,485.43,0.833333,0.416667
5880.218671,0,0,0,0.166667
7579.855749,4544.7,2960.74,1,0.166667
5131.319584,32539.78,5992.35,1,0
7969.504857,0,0,0,0.5
6380.474771,4381.33,2300.46,0.666667,0
7934.946009,1792.15,0,0.333333,0.333333
7715.659048,0,0,0,1
7445.228843,1023.29,1023.29,1,0.833333
7283.579076,209.07,0,0.083333,0.333333
8073.052656,2588.69,995.7,1,0.333333
9901.685569,2190.95,1358.46,1,0.25
7803.470739,7184.73,665.54,1,0
4925.502001,3050.72,2061.58,0.583333,0.416667
6749.994904,0,0,0,0.416667
11304.51755,105.83,0,0.333333,0.583333
11670.17985,4872.6,4872.6,1,0
9255.143419,5153.28,1801,1,0
6426.639738,4462.86,1646.4,1,0.333333
0.672519,388.54,388.54,0.416667,0
243.010712,0,0,0,0.166667
267.88449,129,0,0.083333,0.25
3.78631,133.05,104.85,0.416667,0
28.934197,258.74,0,0.666667,0
177.556406,2228.35,627.36,0.75,0
39.523885,592.88,141.7,0.583333,0
76.046682,1440.93,1414.32,0.916667,0
599.044829,6528.65,1668.78,1,0
120.220573,1348.08,1117.65,1,0
100.904785,1281.44,79,1,0
97.000375,552.09,457.09,1,0
154.271153,1498.28,831.28,0.833333,0
169.639713,1970.49,960.64,1,0
250.493739,500.67,0,0.166667,0
281.469522,2500.03,329.77,0.916667,0
426.372628,5749.96,310,1,0
502.653982,4748.5,2902.75,1,0
975.416023,9586.1,1669.36,1,0
186.130209,2546.94,1410.58,0.666667,0
468.693449,4930.68,918.68,1,0
654.747715,1969.24,1401.77,0.916667,0
644.112226,638.61,638.6,0.583333,0
1161.901683,10903.22,3061.43,1,0
435.862142,1646.16,622.74,1,0
730.058174,782.6,0,1,0
788.257316,9113.78,2975.21,1,0
680.079404,636.41,530.4,1,0.25
716.017731,0,0,0,0.166667
1106.910402,515.98,229.17,0.5,0
1184.723988,373.44,0,0.083333,0
2017.314401,4311.85,3051.97,1,0
3012.178613,27790.42,13184.43,1,0.083333
2605.6002,0,0,0,0.25
1492.039988,4106.15,1417.69,0.333333,0.083333
3366.051663,6344.3,1905.5,1,0
3272.586986,1146.57,154.99,1,0
2997.977825,35131.16,1043.43,1,0
3086.119532,1134.38,738.09,0.916667,0.166667
3516.835582,4019.73,2086.98,0.916667,0
4099.755913,0,0,0,0.75
3478.070041,2465.92,789.81,1,0.083333
4931.331857,901.42,255.35,0.625,0.875
3937.87556,0,0,0,0.25
4694.671605,0,0,0,0.5
3797.995726,0,0,0,0.833333
4564.860642,1701.13,378.52,1,0
4476.739146,1880.25,975.79,1,0.25
5118.492838,3848.92,601.66,0.916667,0.25
5740.590335,8218.32,0,0.75,0
5547.092593,0,0,0,0.083333
5938.788939,3394.94,1689.16,1,0
6069.720873,0,0,0,0.166667
5429.372649,493.1,493.1,0.5,0
6100.396015,0,0,0,0.666667
6509.334652,538.51,0,0.333333,0.666667
6241.937842,0,0,0,0.333333
5924.719712,246.56,0,0.25,0.833333
7623.224897,300,300,0.5,0.25
7215.745096,0,0,0,0.75
7390.19856,612.1,612.1,0.666667,0.166667
5402.993017,0.01,0,0.083333,0.166667
8040.732429,0,0,0,0.333333
7268.70638,306.91,0,0.272727,1
9629.808851,0,0,0,0.545455
7698.663007,673.15,98.87,0.833333,0.5
7888.028118,0,0,0,0.333333
8048.03442,0,0,0,0.333333
7845.126724,396,396,1,0.416667
7886.777059,0,0,0,0.454545
7834.073316,239.58,239.58,0.083333,0.333333
7506.908599,465.36,0,0.25,0.083333
8900.194109,0,0,0,0.916667
9612.21512,319.92,319.92,1,0.416667
7291.244386,3509.25,1209.8,1,0.083333
9387.614011,0,0,0,0.083333
7119.163663,1370.21,432.56,1,0.5
9470.18498,49.19,49.19,0.416667,0.25
8121.778586,231.14,178.7,1,0.25
8894.553534,476.84,0,0.166667,0.583333
8791.161142,0,0,0,0.333333
8787.333948,0,0,0,0.166667
10929.05958,675.89,175.5,0.916667,0.333333
9226.646604,671.31,0,0.5,0.5
9680.188434,0,0,0,0.166667
8953.743398,254.85,170.88,0.333333,0
8625.355309,1945.95,1945.95,0.833333,0.5
9598.377893,781.18,448.23,1,0.333333
7611.152584,3707.79,0,0.666667,0
11077.99148,3419.92,0,0.5,0.583333
11642.60156,15108.47,12738.47,1,0
5905.955278,1642.94,0,0.333333,0.416667
8419.737786,3050.48,1574.92,1,0.25
89.579737,1174.59,0,0.181818,0
23.111088,300,300,0.25,0
23.290641,293.99,99,0.5,0
97.389327,60,0,0.083333,0
306.877248,3877.85,1694.29,0.916667,0
647.166042,369.49,369.49,0.583333,0
510.504804,57,0,0.083333,0.166667
2153.498372,5428.77,2364.18,1,0.166667
2251.896834,1331,9.9,1,0
1489.224372,1209.56,319.56,0.833333,0
3476.603507,9683.28,2430,0.75,0
3649.559565,1490,0,0.083333,0.166667
3310.573808,717.14,68,0.5,0
3241.29164,1119.56,1119.56,1,0.833333
3492.064185,0,0,0,0.090909
3057.553683,0,0,0,0.25
4719.819043,2143.73,850.95,0.5,0.083333
2767.545277,3480.24,712.96,1,0
5005.774991,4837.22,1323.77,0.916667,0
5795.166009,0,0,0,0.25
4333.59727,333.08,0,0.416667,0.083333
6950.583049,400.98,400.98,0.5,0.083333
6366.085376,407.86,100.06,0.083333,0.166667
5577.636715,5244.8,3155.06,1,0
8099.879299,2352,1190.53,1,0.25
7938.559134,3677.52,133.79,1,0
8670.048011,0,0,0,0.666667
9206.811696,874.98,524.98,0.75,0.333333
10599.4423,4029.24,1102.81,1,0
8043.733112,99.5,0,0.166667,0.333333
9303.557117,6133.01,2087.34,1,0.833333
8983.120358,0,0,0,0.25
9220.534572,1420.31,642.65,1,0.833333
11654.55492,463,389,0.583333,0.416667
1193.708983,6643.71,1802.01,1,0
0.48805,121,121,0.2,0
27.20711,685.08,465.08,0.583333,0
48.068313,788.08,340.08,0.8,0
41.936627,717.92,595.06,0.5,0
131.342635,1160.65,0,0.5,0
50.435246,553.73,0,0.5,0
155.644239,1626.83,797.98,0.75,0
25.414572,262.92,0,0.916667,0
62.788771,802.1,0,0.916667,0
140.730723,1667.13,603.99,1,0
229.461086,3669.72,0,1,0
1018.880453,0,0,0,0.5
926.218872,1218.92,1218.92,1,0
1763.755481,2233.3,0,0.083333,0
1563.48528,1910.13,58.07,1,0
1355.312146,1682.06,298.32,1,0
2774.249582,21802.6,0,1,0.083333
2015.554911,1446.48,952.6,0.666667,0
2270.429964,8257.26,1889.77,1,0.75
2690.771926,12465.21,2659.48,1,0
1989.072228,504.35,338.35,0.666667,0
2755.306896,2754.49,780.49,0.75,0.333333
3619.986054,0,0,0,0.75
3504.329825,5313.2,1525.7,1,0
3294.951011,2923.07,161.07,1,0.166667
4920.036231,1562.43,1313.19,1,0
5248.392421,8403.17,933.47,0.833333,0.5
5131.239119,0,0,0,0.25
4503.390811,1634.74,258.74,1,0.083333
8220.740014,5197.22,1195.81,1,1
5368.192094,4050.01,186.9,0.666667,0.416667
5643.992345,6141.58,1071.1,1,0.333333
5066.744231,0,0,0,0.25
6460.838794,6814.47,0,1,0
5926.922151,2325.75,0,0.5,0.25
4529.895962,0,0,0,0.333333
7994.33168,224.51,224.51,0.916667,0.166667
7143.680599,0,0,0,0.25
6856.045926,262.1,0,0.166667,0.333333
7899.171076,0,0,0,0.5
8929.533392,0,0,0,0.5
6991.964344,1384.92,1384.92,0.75,0.083333
9440.796576,0,0,0,0.666667
9354.06045,796.33,0,0.083333,0.666667
5926.837633,0,0,0,0.181818
10397.09989,0,0,0,0.25
12136.21996,3038.01,2024.81,1,0.5
8884.816576,1233.58,0,0.416667,0.75
11581.9335,0,0,0,0.5
11955.30817,0,0,0,0.666667
10243.14763,0,66.95,0,0.25
4228.417754,11994.71,0,0.25,0.083333
268.493643,4917.48,1617.38,1,0
99.523071,955.87,0,0.5,0
55.681483,462.99,462.99,0.833333,0
41.217844,221.48,0,0.25,0
291.991838,2971.56,1299.96,0.916667,0
105.216147,1445.55,310,1,0
179.209557,1526.42,0,1,0
627.260806,7091.01,688.38,1,0
131.459201,705.84,705.84,0.916667,0
182.085903,1935.16,0,0.833333,0
834.789126,0,0,0,0.090909
154.641707,1897.92,1800,0.25,0
906.573724,1039.2,959.2,0.833333,0.083333
2320.309453,2896.05,686.84,1,0.083333
3355.631092,242.88,242.88,1,0
5337.987139,2545.37,2545.37,1,0.083333
3971.701463,721.51,546.51,0.916667,0
6032.740391,7553.48,4909.95,0.916667,0
7801.511533,231.4,0,0.1,1.1
7645.108427,4693.15,360.5,0.5,0
5145.092629,1975.72,1296.42,0.833333,0.333333
5745.78949,0,0,0,0.333333
6619.14864,35.92,35.92,0.083333,0
8181.251131,2258.01,939.23,1,0.75
5570.190127,1607.88,1607.88,1,0
7499.658084,160,0,0.166667,0.166667
11631.32337,14686.1,14686.1,1,0.083333
26.216029,615.16,615.16,0.833333,0
230.161419,750.05,590,0.666667,0
55.741802,963.35,663.35,0.75,0
121.024256,1850.23,1850.23,1,0
150.52492,1850.31,35,1,0
156.278339,1385.1,380,1,0
361.319366,3095.96,1712.4,1,0
830.073634,0,0,0,0.25
1180.178744,233.35,0,0.333333,0
4075.540208,0,0,0,0.25
4.382924,130.24,152.24,0.083333,0
5729.703345,265,0,0.090909,0.272727
4232.350593,32.35,0,0.083333,0
4603.402061,0,0,0,0.916667
5619.157028,2790.76,241.51,1,0
6956.37654,11500.94,8409.93,1,1
7030.446043,3747.12,2694.04,1,0.083333
7387.803893,208,0,0.25,0.416667
6306.501319,205.03,205.03,0.3,0.1
6074.986862,1000,0,0.083333,0.5
5422.456378,0,0,0,0.166667
8198.627284,0,0,0,0.416667
8356.277203,983.24,0,0.166667,0.333333
8350.145568,1989.28,1146.48,0.333333,0.083333
11930.78446,37.03,37.03,0.25,0.5
9919.456275,740.75,740.75,1,0.166667
12596.42194,0,0,0,0.083333
11964.83264,1175.35,143.5,0.75,0.583333
11972.01104,5715,1029.46,1,0.166667
12856.15251,775.42,126,0.416667,0.166667
12474.72954,136.88,136.88,0.166667,0.166667
12478.17286,174,0,0.25,0.666667
10116.70899,10166.69,6866.69,0.833333,0
30.525356,384.95,0,0.333333,0
150.952465,6407.67,2682.34,1,0
293.029263,3094.97,2909.97,0.75,0
156.348232,2214.87,0,0.166667,0.083333
123.089579,1150.78,23,1,0
505.313231,4471.79,1596.66,1,0.083333
195.575108,2984.34,229.42,1,0
846.223191,437.6,0,0.083333,0.333333
2549.128288,13771.63,9268.32,1,0
3218.51979,0,0,0,0.583333
4379.015578,996.64,136.14,0.916667,0.333333
5431.622968,1824.16,225.6,1,0
6980.581442,0,0,0,0.416667
6912.431438,1483.9,0,1,0.25
7418.314012,901.62,42.8,0.333333,0
5606.778018,283.88,159,0.416667,0.333333
7985.621826,123.24,0,0.166667,0.666667
5968.583246,22381.97,3231.95,1,0
9061.787692,0,0,0,0.5
10131.00055,0,0,0,0.166667
9993.352521,0,0,0,0.5
10856.48301,45.65,0,0.083333,0.25
8809.504736,25378.36,4732.29,1,0
13777.37772,0,0,0,0.666667
13774.74154,404.24,404.24,0.25,0.5
11431.78621,0,0,0,0.916667
10495.73934,5038.27,3097.39,1,0
6329.586806,0,0,0,0.571429
78.114579,0,0,0,0.083333
51.818382,903.36,0,0.25,0
21.311946,3618.19,813.4,1,0
13.649888,129.16,0,0.166667,0
53.208422,498.17,39.15,0.916667,0
130.251538,1343.19,260.4,1,0
313.387813,3608.88,1484.13,1,0
285.813075,3220.09,278.7,1,0
595.677343,5078.14,747.61,0.916667,0.083333
912.36003,10709.17,1019.81,1,0
950.563525,7479.95,0,0.818182,0
1150.307564,1189.04,1189.04,1,0
1917.441126,12617.19,12541,0.333333,0
2920.392514,2673.73,1452.13,1,0.5
9601.071318,238.34,238.34,0.833333,1
5774.207136,2102.51,1380.84,0.916667,0.083333
5919.198579,9321.13,4642.34,1,0
4546.766836,3525.37,3525.37,1,0
5291.221238,2090.47,125.06,0.5,0.25
6187.219303,2029.03,984.75,0.916667,0.5
7857.659056,1760.55,1707.55,1,0.333333
8214.860286,5213.41,2816.81,1,0
8159.168439,2453.07,607.52,1,0.25
7820.331303,80,0,0.083333,0.25
9753.114706,10199.63,5614.19,1,0.166667
11206.78624,1257.77,717.12,0.909091,0.636364
9309.635579,9007.67,232.3,1,0
11083.32542,2126.7,100,0.5,0.5
10124.47214,4795.49,2789.47,1,0
9459.138771,878.11,718.2,1,0.5
10915.55075,0,0,0,0.583333
9335.31417,226.23,0,0.166667,0
14411.95798,5958.17,2796.71,1,0
1.059425,23.91,0,0.333333,0
841.398158,860.2,595.85,0.75,0
1001.543878,2577.1,1857,1,0.416667
1482.235539,14604.87,12128.94,1,0
3541.769505,0,0,0,0.416667
5193.415429,3584.8,1380.28,1,0
6650.001408,275.38,39.67,0.25,0.333333
7638.382236,0,0,0,0.083333
5598.864288,7194.53,516.27,1,0.833333
11416.64736,1347.7,1347.7,0.583333,0
10822.05811,4850.35,2002.55,1,0
8477.970766,4837.88,1892.38,1,0.083333
11734.26656,1528.12,1528.12,1,0.583333
8823.284205,3719,1425.82,1,0.416667
173.940108,958.5,0,0.3,0.1
30.93853,232.89,232.89,0.416667,0
79.554406,472.71,0,0.083333,0
19.766484,197.48,197.48,0.333333,0
101.176482,807.66,482.66,0.916667,0
267.253822,2326.71,993,1,0.083333
85.053515,1244.7,225.72,1,0.083333
467.244925,4001.7,2232.34,1,0
166.258538,1377.31,549.96,1,0.083333
272.7004,3298.55,778,0.833333,0
541.240795,5999.95,1895.37,1,0
3007.664861,534.26,168.75,0.833333,0
6537.852206,2598.51,175.96,0.272727,0
7811.234174,0,0,0,0.333333
7760.5254,14332.92,3743.95,1,0
8781.831676,11674.64,2273.68,1,0
6668.440979,5596.11,2715.2,1,0.166667
